50	15	45.3134
50	20	40.8176
50	25	38.8915
50	30	41.759
50	35	46.9329
50	40	52.71
50	45	69.771
50	50	121.042
50	55	136.959
50	60	141.117
50	65	140.609
50	70	136.945
50	75	130.175
50	80	119.429
50	85	105.936
50	90	74.4919
55	5	69.9137
55	10	61.473
55	15	40.3877
55	20	34.9415
55	25	35.623
55	30	40.4433
55	35	47.4594
55	40	54.2986
55	45	69.813
55	50	124.78
55	55	137.977
55	60	138.964
55	65	134.978
55	70	127.925
55	75	118.639
55	80	108.485
55	85	92.4479
55	90	70.4159
60	5	48.2489
60	10	41.8151
60	15	36.0467
60	20	34.9438
60	25	38.3678
60	30	43.5795
60	35	52.3688
60	40	60.2257
60	45	77.6271
60	50	124.782
60	55	128.699
60	60	124.748
60	65	118.687
60	70	111.6
60	75	102.927
60	80	87.117
60	85	77.4994
60	90	32.0833
65	5	18.6044
65	10	23.3301
65	15	30.5404
65	20	36.2795
65	25	43.1594
65	30	47.2326
65	35	50.0918
65	40	56.601
65	45	71.6547
65	50	101.991
65	55	104.886
65	60	98.5239
65	65	85.6482
65	70	80.977
65	75	78.9322
65	80	75.0323
65	85	82.5328
65	90	106.238
70	5	32.8209
70	10	22.4099
70	15	20.4252
70	20	26.2473
70	25	32.9473
70	30	40.22
70	35	48.5052
70	40	56.3094
70	45	68.0152
70	50	121.557
70	55	130.787
70	60	127.293
70	65	120.396
70	70	113.39
70	75	105.679
70	80	92.8286
70	85	68.3292
70	90	67.9049
75	5	52.5211
75	10	37.9039
75	15	24.1311
75	20	26.0366
75	25	30.3019
75	30	37.1416
75	35	43.4788
75	40	50.6953
75	45	63.8423
75	50	117.667
75	55	134.818
75	60	137.53
75	65	135.221
75	70	129.252
75	75	120.036
75	80	109.045
75	85	95.9024
75	90	62.0187
80	5	54.6889
80	10	44.729
80	15	44.7596
80	20	37.7744
80	25	34.5159
80	30	38.41
80	35	42.9693
80	40	49.6796
80	45	64.0168
80	50	113.103
80	55	131.674
80	60	137.418
80	65	138.156
80	70	135.812
80	75	130.067
80	80	119.893
80	85	105.886
80	90	59.5371
85	5	57.7805
85	10	41.821
85	15	38.5704
85	20	36.3676
85	25	36.1446
85	30	38.3712
85	35	45.5736
85	40	49.9585
85	45	68.7075
85	50	111.396
85	55	129.02
85	60	135.973
85	65	137.983
85	70	137.574
85	75	134.36
85	80	127.225
85	85	112.572
85	90	66.0859
90	5	53.07
90	10	47.6761
90	15	39.2116
90	20	38.8372
90	25	40.1491
90	30	42.3116
90	35	45.7178
90	40	54.1946
90	45	75.2114
90	50	112.991
90	55	127.306
90	60	134.089
90	65	136.818
90	70	137.695
90	75	136.174
90	80	131.24
90	85	118.351
90	90	76.8117
95	5	69
95	10	58.5348
95	15	45.117
95	20	42.8756
95	25	43.5782
95	30	46.8892
95	35	49.9115
95	40	55.1397
95	45	87.043
95	50	112.92
95	55	126.716
95	60	132.691
95	65	135.781
95	70	137.146
95	75	136.758
95	80	133.445
95	85	122.764
95	90	82.9686
100	5	70.8197
100	10	55.5197
100	15	46.8251
100	20	46.1617
100	25	47.4774
100	30	50.7785
100	35	55.0564
100	40	61.6854
100	45	95.7833
100	50	116.779
100	55	126.169
100	60	131.742
100	65	134.895
100	70	136.656
100	75	136.941
100	80	134.74
100	85	126.199
100	90	88.7757
105	5	53.688
105	10	51.5237
105	15	49.2842
105	20	49.1578
105	25	52.0344
105	30	55.2344
105	35	59.8221
105	40	76.2447
105	45	101.38
105	50	119.892
105	55	125.937
105	60	131.855
105	65	133.791
105	70	135.856
105	75	136.593
105	80	135.443
105	85	128.371
105	90	92.635
110	5	63.549
110	10	59.4725
110	15	53.9463
110	20	54.8692
110	25	57.585
110	30	60.4374
110	35	66.8232
110	40	91.2797
110	45	110.831
110	50	120.993
110	55	127.961
110	60	130.561
110	65	133.446
110	70	135.448
110	75	136.481
110	80	135.905
110	85	130.126
110	90	96.4073
115	5	72.0629
115	10	62.6068
115	15	61.7169
115	20	61.7863
115	25	64.4708
115	30	67.912
115	35	80.1929
115	40	104.43
115	45	117.535
115	50	122.375
115	55	128.598
115	60	130.578
115	65	133.553
115	70	134.689
115	75	136.029
115	80	135.842
115	85	131.209
115	90	99.1813
120	5	92.4416
120	10	70.7543
120	15	69.0221
120	20	69.7725
120	25	72.3821
120	30	77.6754
120	35	98.894
120	40	114.735
120	45	122.494
120	50	125.823
120	55	129.361
120	60	131.604
120	65	133.343
120	70	134.875
120	75	136.017
120	80	136.502
120	85	132.516
120	90	102.762
125	5	100.5
125	10	82.5711
125	15	79.6864
125	20	80.2234
125	25	83.0219
125	30	95.4619
125	35	113.678
125	40	122.37
125	45	126.345
125	50	128.614
125	55	128.962
125	60	132.138
125	65	132.661
125	70	134.477
125	75	135.78
125	80	136.472
125	85	132.927
125	90	104.12
130	5	106.854
130	10	93.797
130	15	93.885
130	20	95.0604
130	25	101.008
130	30	114.959
130	35	124.355
130	40	128.25
130	45	129.62
130	50	130.267
130	55	130.375
130	60	132.253
130	65	133.023
130	70	134.6
130	75	135.968
130	80	136.369
130	85	133.519
130	90	107.481
135	5	132.962
135	10	115.951
135	15	117.35
135	20	117.323
135	25	123.877
135	30	127.768
135	35	131.137
135	40	132.877
135	45	132.546
135	50	132.138
135	55	132.114
135	60	133.095
135	65	133.724
135	70	135.238
135	75	136.424
135	80	136.909
135	85	134.363
135	90	110.079
140	5	178.787
140	10	160.641
140	15	152.766
140	20	144.243
140	25	140.344
140	30	137.721
140	35	136.166
140	40	135.931
140	45	134.636
140	50	133.624
140	55	132.551
140	60	133.376
140	65	133.852
140	70	135.107
140	75	136.453
140	80	137.163
140	85	134.727
140	90	111.039
145	5	282.066
145	10	230.212
145	15	191.027
145	20	165.166
145	25	151.864
145	30	144.215
145	35	140.595
145	40	138.912
145	45	136.627
145	50	134.713
145	55	133.294
145	60	133.498
145	65	133.696
145	70	134.783
145	75	135.637
145	80	136.43
145	85	134.202
145	90	111.343
150	5	328.703
150	10	273.387
150	15	215.86
150	20	177.397
150	25	160.11
150	30	149.228
150	35	143.647
150	40	141.906
150	45	139.207
150	50	136.968
150	55	135.509
150	60	135.575
150	65	135.723
150	70	136.495
150	75	137.472
150	80	137.788
150	85	135.401
150	90	112.775
155	5	346.371
155	10	287.219
155	15	225.271
155	20	183.722
155	25	164.051
155	30	152.376
155	35	146.121
155	40	143.42
155	45	140.744
155	50	137.794
155	55	136.093
155	60	135.385
155	65	135.371
155	70	136.077
155	75	136.685
155	80	137.009
155	85	135.013
155	90	111.749
160	5	322.713
160	10	267.457
160	15	209.876
160	20	174.705
160	25	158.77
160	30	147.416
160	35	143.312
160	40	140.559
160	45	138.646
160	50	135.95
160	55	134.921
160	60	134.648
160	65	134.703
160	70	135.501
160	75	136.45
160	80	137.02
160	85	134.795
160	90	112.233
165	5	282
165	10	224.844
165	15	185.575
165	20	160.055
165	25	148.403
165	30	140.052
165	35	136.711
165	40	136.707
165	45	134.777
165	50	133.597
165	55	132.971
165	60	133.392
165	65	133.797
165	70	135.026
165	75	136.055
165	80	136.883
165	85	134.547
165	90	111.752
170	5	168.115
170	10	150.461
170	15	147.196
170	20	140.973
170	25	135.93
170	30	132.832
170	35	132.003
170	40	133.533
170	45	132.996
170	50	132.148
170	55	131.868
170	60	132.733
170	65	133.689
170	70	135.08
170	75	136.471
170	80	136.911
170	85	134.769
170	90	111.016
175	5	132.707
175	10	113.022
175	15	114.673
175	20	114.572
175	25	117.94
175	30	121.024
175	35	125.225
175	40	128.271
175	45	129.458
175	50	129.891
175	55	130.215
175	60	131.706
175	65	132.822
175	70	134.356
175	75	135.893
175	80	136.675
175	85	134.094
175	90	108.92
180	5	103.64
180	10	92.0657
180	15	94.2853
180	20	93.4085
180	25	96.1337
180	30	107.598
180	35	117.696
180	40	123.709
180	45	126.6
180	50	128.219
180	55	129.176
180	60	131.368
180	65	132.888
180	70	134.503
180	75	136.171
180	80	136.659
180	85	133.81
180	90	107.932
185	5	82.8617
185	10	78.8322
185	15	78.9615
185	20	78.8898
185	25	78.7513
185	30	88.7996
185	35	107.49
185	40	117.318
185	45	122.559
185	50	125.985
185	55	127.487
185	60	130.921
185	65	132.211
185	70	134.322
185	75	135.699
185	80	136.497
185	85	132.976
185	90	104.464
190	5	78.2775
190	10	69.8206
190	15	68.4515
190	20	67.136
190	25	68.3749
190	30	73.2348
190	35	92.7641
190	40	109.465
190	45	118.324
190	50	121.698
190	55	127.078
190	60	129.533
190	65	131.99
190	70	133.953
190	75	135.657
190	80	136.205
190	85	132.028
190	90	102.032
195	5	75.7277
195	10	63.8884
195	15	60.6206
195	20	59.4571
195	25	60.5618
195	30	65.0077
195	35	76.1657
195	40	100.064
195	45	113.871
195	50	119.783
195	55	126.569
195	60	128.955
195	65	132.515
195	70	134.484
195	75	136.085
195	80	136.117
195	85	131.33
195	90	98.8422
200	5	73.9477
200	10	60.2504
200	15	55.3979
200	20	53.2852
200	25	54.8164
200	30	58.9809
200	35	64.4567
200	40	87.331
200	45	106.75
200	50	118.134
200	55	125.47
200	60	128.344
200	65	132.04
200	70	134.898
200	75	136.11
200	80	135.463
200	85	129.844
200	90	95.7661
205	5	74.8867
205	10	56.58
205	15	49.4024
205	20	48.7788
205	25	50.5157
205	30	53.6723
205	35	58.7938
205	40	73.365
205	45	99.0346
205	50	117.176
205	55	123.2
205	60	129.949
205	65	132.671
205	70	135.192
205	75	136.392
205	80	135.368
205	85	128.397
205	90	91.4011
210	5	81.9316
210	10	59.9129
210	15	50.9293
210	20	46.716
210	25	46.9809
210	30	49.8542
210	35	54.4241
210	40	58.8058
210	45	92.7941
210	50	112.554
210	55	122.296
210	60	128.27
210	65	132.09
210	70	134.494
210	75	135.16
210	80	133.147
210	85	124.273
210	90	85.9902
215	5	76.8586
215	10	66.1325
215	15	50.127
215	20	44.0757
215	25	43.6583
215	30	46.3587
215	35	48.4295
215	40	54.903
215	45	84.2161
215	50	110.63
215	55	123.836
215	60	130.727
215	65	134.448
215	70	136.487
215	75	136.482
215	80	133.367
215	85	122.542
215	90	81.872
220	5	56.2432
220	10	52.6026
220	15	43.9204
220	20	38.5299
220	25	40.0136
220	30	40.4235
220	35	44.6192
220	40	52.2978
220	45	72.4792
220	50	109.137
220	55	123.675
220	60	131.1
220	65	134.752
220	70	136.07
220	75	134.85
220	80	129.953
220	85	117.004
220	90	73.9356
225	5	38.6964
225	10	46.8419
225	15	40.9257
225	20	37.3032
225	25	35.3165
225	30	37.6662
225	35	44.0482
225	40	49.3979
225	45	66.233
225	50	108.986
225	55	126.022
225	60	133.194
225	65	136.089
225	70	136.288
225	75	133.372
225	80	125.965
225	85	111.432
225	90	63.2012
230	5	48.2956
230	10	40.6339
230	15	34.4655
230	20	30.7963
230	25	31.9233
230	30	36.7759
230	35	42.0971
230	40	48.3873
230	45	62.1626
230	50	110.344
230	55	129.083
230	60	135.107
230	65	136.36
230	70	134.186
230	75	128.645
230	80	118.394
230	85	104.918
230	90	58.9268
235	5	53.4161
235	10	35.2389
235	15	24.2118
235	20	23.9334
235	25	28.3683
235	30	34.4113
235	35	42.3764
235	40	48.919
235	45	61.1338
235	50	114.828
235	55	131.872
235	60	134.677
235	65	132.606
235	70	126.664
235	75	118.01
235	80	107.867
235	85	92.8876
235	90	61.9576
240	5	28.3653
240	10	19.2947
240	15	18.0876
240	20	22.8361
240	25	30.3717
240	30	37.1242
240	35	44.513
240	40	51.6566
240	45	62.8284
240	50	116.836
240	55	125.73
240	60	122.698
240	65	117.415
240	70	110.757
240	75	103.239
240	80	85.5532
240	85	70.2128
240	90	69.6921
245	5	16.3663
245	10	21.7785
245	15	29.5517
245	20	34.9485
245	25	40.4096
245	30	45.7462
245	35	49.8362
245	40	58.1179
245	45	76.0074
245	50	103.871
245	55	102.974
245	60	93.2108
245	65	85.1874
245	70	82.6666
245	75	77.3135
245	80	76.9848
245	85	90.1673
245	90	0
250	5	56.5311
250	10	48.0975
250	15	33.2667
250	20	33.4355
250	25	38.9184
250	30	46.2623
250	35	53.6276
250	40	62.3688
250	45	81.9569
250	50	130.17
250	55	132.857
250	60	127.699
250	65	120.814
250	70	113.579
250	75	105.876
250	80	93.3661
250	85	81.2046
250	90	36.4231
255	5	67.1712
255	10	49.8646
255	15	36.797
255	20	33.1316
255	25	35.864
255	30	40.7168
255	35	46.9545
255	40	54.9727
255	45	70.6894
255	50	127.189
255	55	139.489
255	60	140.437
255	65	136.967
255	70	130.095
255	75	120.509
255	80	109.668
255	85	96.7834
255	90	75.7183
260	5	56.9025
260	10	47.9116
260	15	42.5683
260	20	37.3331
260	25	38.6716
260	30	41.7575
260	35	47.0588
260	40	53.1292
260	45	70.8922
260	50	123.336
260	55	137.831
260	60	141.794
260	65	141.284
260	70	138.062
260	75	131.532
260	80	120.677
260	85	106.999
260	90	78.1561
265	5	71.7609
265	10	45.6849
265	15	41.0126
265	20	39.7177
265	25	40.111
265	30	43.21
265	35	47.8718
265	40	53.7528
265	45	76.1802
265	50	121.421
265	55	135.941
265	60	140.672
265	65	141.84
265	70	140.572
265	75	136.519
265	80	128.499
265	85	113.62
265	90	83.1171
270	5	63.887
270	10	47.6616
270	15	41.121
270	20	40.632
270	25	41.9789
270	30	45.207
270	35	50.3
270	40	55.9191
270	45	84.5288
270	50	122.214
270	55	134.777
270	60	139.813
270	65	141.565
270	70	141.441
270	75	138.935
270	80	133.106
270	85	119.62
270	90	93.9809
275	5	78.6534
275	10	55.704
275	15	47.7517
275	20	42.9931
275	25	44.7339
275	30	48.0108
275	35	52.8315
275	40	59.0316
275	45	94.4287
275	50	123.943
275	55	134.475
275	60	139.258
275	65	141.139
275	70	141.569
275	75	140.099
275	80	135.591
275	85	123.951
275	90	98.5649
280	5	71.2355
280	10	58.3959
280	15	45.7892
280	20	46.2041
280	25	48.0368
280	30	51.8064
280	35	56.8367
280	40	66.4977
280	45	105.012
280	50	126.05
280	55	134.891
280	60	139.37
280	65	140.902
280	70	141.45
280	75	140.663
280	80	137.279
280	85	127.533
280	90	102.884
285	5	67.2113
285	10	53.0141
285	15	49.2457
285	20	49.8264
285	25	52.1571
285	30	55.8642
285	35	61.45
285	40	80.8472
285	45	113.177
285	50	128.326
285	55	135.796
285	60	139.33
285	65	140.92
285	70	141.508
285	75	140.865
285	80	138.253
285	85	130.051
285	90	105.474
290	5	72.883
290	10	56.5793
290	15	55.4031
290	20	54.6429
290	25	58.0271
290	30	61.8208
290	35	68.6983
290	40	97.3287
290	45	120.666
290	50	130.814
290	55	136.497
290	60	139.493
290	65	140.814
290	70	141.252
290	75	140.774
290	80	138.983
290	85	131.827
290	90	107.911
295	5	78.363
295	10	63.2742
295	15	62.2377
295	20	62.3058
295	25	65.2322
295	30	70.0395
295	35	83.7003
295	40	111.59
295	45	126.001
295	50	133.277
295	55	137.436
295	60	139.79
295	65	140.58
295	70	141.08
295	75	140.747
295	80	139.222
295	85	132.837
295	90	110.245
300	5	81.7573
300	10	70.9673
300	15	70.2504
300	20	71.5229
300	25	74.2437
300	30	80.9712
300	35	104.285
300	40	122.436
300	45	131.077
300	50	135.931
300	55	138.873
300	60	140.854
300	65	141.261
300	70	141.268
300	75	140.952
300	80	139.734
300	85	134.344
300	90	112.321
305	5	100.109
305	10	79.3323
305	15	82.2775
305	20	83.6217
305	25	86.8217
305	30	101.939
305	35	121.55
305	40	131.148
305	45	136.063
305	50	138.694
305	55	140.028
305	60	141.106
305	65	141.627
305	70	141.385
305	75	140.883
305	80	139.865
305	85	135.019
305	90	114.06
310	5	115.011
310	10	94.8256
310	15	97.4189
310	20	99.3068
310	25	107.565
310	30	124.417
310	35	132.996
310	40	137.658
310	45	139.674
310	50	140.843
310	55	141.135
310	60	141.925
310	65	141.721
310	70	141.394
310	75	140.802
310	80	139.743
310	85	135.496
310	90	115.205
315	5	138.662
315	10	118.754
315	15	122.59
315	20	126.292
315	25	135.06
315	30	141.156
315	35	143.413
315	40	143.54
315	45	143.764
315	50	143.604
315	55	143.194
315	60	142.998
315	65	142.761
315	70	142.035
315	75	141.304
315	80	140.3
315	85	136.325
315	90	116.168
320	5	192.477
320	10	164.015
320	15	161.749
320	20	158.748
320	25	155.538
320	30	153.276
320	35	150.565
320	40	148.332
320	45	146.529
320	50	145.1
320	55	144.036
320	60	143.437
320	65	143.161
320	70	142.136
320	75	141.395
320	80	140.284
320	85	136.525
320	90	116.849
325	5	283.595
325	10	226.942
325	15	203.265
325	20	184.154
325	25	170.693
325	30	162.58
325	35	156.388
325	40	152.459
325	45	148.659
325	50	146.157
325	55	144.51
325	60	143.183
325	65	142.632
325	70	141.246
325	75	140.187
325	80	139.224
325	85	136.263
325	90	116.791
330	5	330.913
330	10	263.274
330	15	230.743
330	20	200.797
330	25	182.038
330	30	170.257
330	35	161.861
330	40	156.354
330	45	151.967
330	50	149.099
330	55	146.887
330	60	145.421
330	65	144.488
330	70	143.137
330	75	141.876
330	80	140.8
330	85	137.032
330	90	117.948
335	5	332.061
335	10	277.672
335	15	241.223
335	20	208.354
335	25	188.161
335	30	175.474
335	35	165.477
335	40	159.031
335	45	154.034
335	50	150.657
335	55	147.803
335	60	146.1
335	65	144.76
335	70	143.289
335	75	141.784
335	80	140.429
335	85	136.716
335	90	117.515
340	5	319.129
340	10	258.245
340	15	227.393
340	20	198.645
340	25	181.139
340	30	169.837
340	35	160.891
340	40	155.402
340	45	150.806
340	50	147.846
340	55	145.18
340	60	143.85
340	65	142.831
340	70	141.398
340	75	140.247
340	80	139.033
340	85	136.122
340	90	117.052
345	5	272.996
345	10	216.358
345	15	199.869
345	20	181.176
345	25	169.316
345	30	162.493
345	35	156.675
345	40	152.094
345	45	149.078
345	50	147.09
345	55	145.349
345	60	144.134
345	65	143.589
345	70	142.427
345	75	141.421
345	80	140.236
345	85	136.606
345	90	116.842
350	5	185.192
350	10	155.203
350	15	154.437
350	20	154.197
350	25	154.09
350	30	152.405
350	35	149.731
350	40	147.832
350	45	146.521
350	50	145.237
350	55	144.024
350	60	143.506
350	65	143.05
350	70	142.234
350	75	141.286
350	80	140.196
350	85	136.505
350	90	117.375
355	5	128.614
355	10	112.244
355	15	116.99
355	20	120.906
355	25	132.209
355	30	139.873
355	35	141.933
355	40	142.438
355	45	142.411
355	50	142.154
355	55	142.047
355	60	141.763
355	65	141.706
355	70	141.064
355	75	140.66
355	80	139.386
355	85	135.765
355	90	115.232
360	5	122.886
360	10	93.291
360	15	93.9951
360	20	96.4893
360	25	104.208
360	30	121.378
360	35	131.519
360	40	136.451
360	45	139.151
360	50	140.544
360	55	141.265
360	60	141.699
360	65	141.743
360	70	141.436
360	75	140.975
360	80	139.879
360	85	135.578
360	90	115.199
